artist,song,text,Release Date,Tempo,Loudness (db),Danceability,Energy,Acousticness,Instrumentalness,Liveness,Speechiness,Good for Party,Good for Work/Study,Good for Relaxation/Meditation,Good for Running,Good for Driving,Good for Morning Routine,Good for Social Gatherings
Maroon 5,Hello,"Well I don't feel as if I know you    You take up all my time    The days are long and the nights will throw you away    'Cause the sun won't shine        Nobody ever mentions the weather to make or break your day    Nobody ever seems to remember, life is a game we play        We live in the shadows and we had the chance and threw it away    And it's never gonna be the same    'Cause the years are fallin' by like the rain    It's never gonna be the same    Until' my mind's knew, comes to my house and says    Hello        There ain't no sense in feeling lonely    They got no faith in you    But I've got a feeling, you still owe me    So wipe from your shoes        Nobody ever mentions the weather to make or break your day    Nobody ever seems to remember, the life is a game we play        We live in the shadows and we had the chance and threw it away    And it's never gonna be the same    'Cause the years are fallin' by like the rain    It's never gonna be the same    Until' my mind's knew, comes to my house and says    Hello, hello        Hello, hello, hello    Hello, hello    Hello, hello    Oh yeah    ",,0.4615384615,0.8252180233,18,98,0,0,100,10,0,0,0,0,0,0,0
Maroon 5,I Can't Lie,"I must have been a fool    To love you so hard for so long    So much stronger than before    But so much harder to move on    And now the bitter chill of the winter    Still blows through me like a plague    Only to wake up with an empty bed    On a perfect summer day        My world just feels so cold    And you find yourself walking down    The wrong side of the road    Ow!        I can't lie your on my mind, stuck inside my head    I wanna feel your heart beat for me instead, yeah    I just die so much inside now that you're not there    I wanna feel your heart beat like yesterday        I never did my best to express how I really felt    And now that I know exactly what I want    You found somebody else        Ooh my world just feels so cold    And you find yourself walking on    The wrong side of the road    Oh yeah        I can't lie your on my mind stuck inside my head    I wanna feel your heart beat for me instead, yeah    I just die so much inside now that you're not there    I wanna feel your heart beat like yesterday        (Ah la la la la la la la, yeah)    (Ah la la la la la la la, yeah)    (Ah la la la la la la la, oh)    (Ah la la la la la la la, yeah)        My world just feels so cold    And I find myself thinking about the things I could have done    And it warms my soul when you let me know    I'm not the only one        I can't lie your on my mind, stuck inside my head    I wanna feel your heart beat for me instead, yeah    I just die so much inside now that you're not there    I wanna feel your heart beat like yesterday        I can't lie your on my mind, stuck inside my head    I wanna feel your heart beat for me instead, yeah    I just die so much inside now that you're not there    I wanna feel your heart beat like yesterday        (I can't lie your on my mind, stuck inside my head)    (I wanna feel your heart beat for me instead, yeah)    (I just die so much inside now that you're not there)    (I wanna feel your heart beat like yesterday)    ",2024-03-13,0.3550295858,0.8206758721,62,87,3,0,15,3,0,0,0,0,0,0,0
Maroon 5,Just A Feeling,I watched you cry    Bathed in sunlight    By the bathroom door    You said you wished you did not love me anymore        You left your flowers in the backseat of my car    The things we said and did have left permanent scars    Obsessed depressed at the same time    I can't even walk in a straight line    I've been lying in the dark no sunshine    No sunshine    No sunshine        She cries    This is more than goodbye    When I look into your eyes    You're not even there    It's just a feeling    Just a feeling    Just a feeling that I have    Just a feeling    Just a feeling that I have    Oh yeah        I can't believe that it's over    (Just a feeling)    (Just a feeling that I have)    (Just a feeling)    (Just a feeling that I have)    You've hit your low    You've lost control and you want me back    You may not believe me but I gave you all I have    Oh just confess that you're still mine    I roll around in a bed full of tears and    I'm still lying in the dark no sunshine    No sunshine    No sunshine        She cries this is more than goodbye    When I look into your eyes you're not even there        It's just a feeling    Just a feeling    Just a feeling that I have    Just a feeling    Just a feeling that I have        No I can't believe that it's over now baby    (Just a feeling)    (Just a feeling that I have)    (Just a feeling)    (Just a feeling that I have)    So much to say    It's not the way she does her hair    It's the way she seems to stare right through my eyes    And in my darkest day when she refused to run away    The love she tried so hard to save        It's just a feeling    Just a feeling    Just a feeling that I have    Just a feeling    Just a feeling that I have        It's just a feeling    It's just a feeling    Just a feeling that I have    Just a feeling    Just a feeling that I have        I can't believe that it's over    (Just a feeling)    (Just a feeling that I have)    I can't believe that it's over    (Just a feeling)    (Just a feeling that I have)    I can't believe that it's over yeah    ,2024-03-13,0.7041420118,0.8168604651,60,62,14,0,11,3,1,0,0,0,0,0,0
Maroon 5,Keep On Rockin' In The Free World,"[Neil Young cover]        Colors on the street    Red, white and blue    People shufflin' their feet    People sleepin' in their shoes    But there's a warnin' sign    On the road ahead    There's a lot of people sayin'    We'd be better off dead    Don't feel like Satan,    But I am to them    So I try to forget it,    Any way I can.        Keep on rockin' in the free world,    Keep on rockin' in the free world    Keep on rockin' in the free world,    Keep on rockin' in the free world.        I see a woman in the night    With a baby in her hand    Under an old street light    Near a garbage can    Now she puts the kid away,    And she's gone to get a hit    She hates her life,    And what she's done to it    There's one more kid    That will never go to school    Never get to fall in love,    Never get to be cool.        Keep on rockin' in the free world,    Keep on rockin' in the free world    Keep on rockin' in the free world,    Keep on rockin' in the free world.        We got a thousand points of light    For the homeless man    We got a kinder, gentler,    Machine gun hand    We got department stores    And toilet paper    Got styrofoam boxes    For the ozone layer    Got a man of the people,    Says keep hope alive    Got fuel to burn,    Got roads to drive.        Keep on rockin' in the free world,    Keep on rockin' in the free world    Keep on rockin' in the free world,    Keep on rockin' in the free world.    ",,0.5266272189,0.8092296512,74,71,2,0,6,3,0,0,0,0,0,0,0
Maroon 5,Little Of Your Time,"I'm sick of picking the pieces    And second-guessing    My reasons why you don't trust me    Why must we do this to one another?        We are just passionate lovers    With trouble under the covers    Nothing worse than when    You know that it's over        [Chorus]    I just need a little of your time    A little of your time    To say the words I never said    Just need a little of your time    A little of your time    To show you that I am not dead        Please don't leave, stay in bed    Touch my body instead    Gonna make you feel it    Can you still feel it?    Gonna make you feel it    Can you still feel it?        Well, I've got nothing to hide    Dip down and come for a ride    I'm a racy devil, so sly    You cannot hear him coming        'Cause my defenses are weak    I have no breath left to speak    So take the evidence    And bury it somewhere        [Chorus]        Please don't leave, stay in bed    Touch my body instead    Gonna make you feel it    Can you still feel it?    Gonna make you feel it    Can you still feel it?        Oh my, I don't mind being the other guy    Nice try, for these games I do not have the time    If you want me, call me    Come and take a risk kiss    Leave somewhere deep under the surface        [Chorus]        Please don't leave, stay in bed    Touch my body instead    Gonna make you feel it    Can you still feel it?    Gonna make you feel it    Can you still feel it?    Gonna make you feel it    Can you still feel it?    Gonna make you feel it    Can you still feel it?    ",,0.6686390533,0.8635537791,69,96,7,0,10,8,0,0,0,1,0,0,0
Maroon 5,Lost Stars,"Please don't see    Just a boy caught up in dreams and fantasies    Please see me    Reaching out for someone I can't see        Take my hand, let's see where we wake up tomorrow    Best laid plans sometimes are just a one night stand    I'll be damned, Cupid's demanding back his arrow    So let's get drunk on our tears        And God, tell us the reason youth is wasted on the young    It's hunting season and the lambs are on the run    Searching for meaning    But are we all lost stars trying to light up the dark?        Who are we?    Just a speck of dust within the galaxy?    Woe is me    If we're not careful turns into reality        But don't you dare let our best memories bring you sorrow    Yesterday I saw a lion kiss a deer    Turn the page, maybe we'll find a brand new ending    Where we're dancing in our tears        And God, tell us the reason youth is wasted on the young    It's hunting season and the lambs are on the run    We're searching for meaning    But are we all lost stars trying to light up the dark?        I thought I saw you out there crying    I thought I heard you call my name    I thought I heard you out there crying    But just the same Oh yeah yeah yeah        And God, give us the reason youth is wasted on the young    It's hunting season and this lambs are on the run    Searching for meaning    But are we all lost stars trying to light up the dark?        And I thought I saw you out there crying    And I thought I heard you call my name    And I thought I heard you out there crying    But are we all lost stars trying to light up the dark?    Are we all lost stars trying to light up the dark?    ",,0.3668639053,0.8470203488,72,82,6,0,8,3,0,0,0,0,0,0,0
Maroon 5,Lovely Day,"When I wake up in the morning, love    And the sunlight hurts my eyes    And something without warning, love    Bears heavy on my mind        Then I look at you    And the world's alright with me    Just one look at you    And I know it's gonna be    A lovely day    ... Lovely day, lovely day, lovely day...        When the day that lies ahead of me    Seems impossible to face    When someone else instead of me    Always seems to know the way        Then I look at you    And the world's alright with me    Just one look at you    And I know it's gonna be    A lovely day...        When the day that lies ahead of me    Seems impossible to face    When someone else instead of me    Always seems to know the way        Then I look at you    And the world's alright with me    Just one look at you    And I know it's gonna be    A lovely day...    ",,0.5266272189,0.8092296512,74,71,2,0,6,3,0,0,0,0,0,0,0
Maroon 5,Loving The Small Time,Save our lives...    Can't revive...    Your magic place is nearing Hell...        Set it straight    Can't relate    I hope your friends treat you well.        All the waiting    Caring fading    And I'm fallin'    I'm fallin'        All the waiting    Caring fading    And I'm fallin'    I'm fallin'        You saved our lives    And took our knives    You waited for the time to sell.        All the waiting    Caring fading    And I'm fallin'    I'm fallin'    (x2)        Save our lives...    Can't revive...    Your magic place is nearing Hell...        Set it straight    Can't relate    I hope your friends treat you well.        All the waiting    Caring fading    And I'm fallin'    I'm fallin'    (x2)        (yeahhh.... yeahh....)        Save our lives...    Save our lives...    Save our lives...    ,2024-03-13,0.4201183432,0.8083212209,65,66,23,0,10,3,0,0,0,0,0,1,1
Maroon 5,"Miss You, Love You","This has not been easy    This has been hard    I am scarred    And I do not know what to do with you.        Go inside, kiss your mouth with my lips    Grab your hips, can't remember why I fell in love with this        But I miss you, I love you    It's a shame you can't stay away from me this time, oh no    You beg me, you ask me to kiss you and hug you    You won't be getting my affection again, oh no    I don't need you tonight        Who do you think you are?    No one cares about a name without a face    So don't go shooting up the place    Make no mistake, your love's not real    'Cause the love that I've got is deeper, so much deeper than you could ever  feel        And I miss you, I love you    It's a shame you cant stay away from me this time, oh no    You beg me, you ask me to kiss you and hug you    You won't be getting my affection again, oh no    'Cause I don't need you tonight        It was really nice to know you    But, there's nothing left to show you    I got bills to pay, get out the way, it's time to move on    And dinner with your boyfriend, will never be the same again    Discuss me over cigarettes and say to him        I miss you, I love you    It's a shame you can't stay away from me this time, oh no    You beg me, you ask me    To kiss you and hug you    You won't be getting my affection again    So oh no, 'cause I don't need you    And I miss you, I love you    It's a shame you can't stay away from me this time, oh no    You beg me, you ask me to    Kiss you and hug you    You won't be getting my affection again    So no no, 'cause I won't need you    ",,0.3313609467,0.8324854651,71,65,3,0,5,8,0,0,0,0,0,0,0
Maroon 5,Never Saga,The family life it was divine    She sat alone with tired eyes    patiently listening to the sighs        I found out    I found out    She never has the time    I found out    to make his demons        They snatched her willingly she left    They wondered why she'd accepted that    She knew that she'd be saved but how    She knew that future kid was on the prowl        I found out    I found out    We could both run wild    I found out    me and future's child        I found out    I found out    We could both run wild    I found out    Me and future's child    I found out    Never's far too long    for me to sing this song    ,2021-06-11,0.6627218935,0.7905159884,77,71,22,0,6,16,1,0,0,1,0,0,0
Maroon 5,Pantry Queen,Your wind blows    Your mind falls down    Just give me    The time to drown        Your wind blows    Your mind falls down    Just give me    The time to drown        The boys are    Digging the ground    But I can't stop spinning around        One day you will let me be    What I wanted you to be        The boys are    Stopping the ground    From taking    Those things we found    Someday you will let me see    All of the things we used to see        Someday you will let me be    All of the things we used to be    Someday you will let me be    The champ you wanted her to see    ,2024-03-13,0.4201183432,0.8083212209,65,66,23,0,10,3,0,0,0,0,0,1,1
Maroon 5,Soap Disco,"The crowd was getting old    The disco's back or so I'm told    But we've got nothing here    Except a tired set of ears and we say        Hey mama, I'm something    Check it out, see what it's all about    Cos this is soap disco, so charming    See the floor from a cleaner point of view        The children had the time    To overthrow the slime    The superchildren said they could see        Bright lights and clean colors    Check it out, see what it's all about    Cos this is soap disco, so charming    See the floor from a cleaner point of view        Bright lights and clean colors    Check it out, see what it's all about    Cos this is soap disco, so charming    See the floor from a cleaner point of view        Hey mama, I'm something    Check it out, see what it's all about    Cos this is soap disco, so charming    See the floor from a cleaner point of view    ",2018-06-15,0.5621301775,0.8184956395,66,60,10,0,11,6,0,0,0,0,0,1,1
Maroon 5,Take What You Want,"I woke up this morning with the burden of love hanging over my head as I    Walked into the living room    Sit with you, discuss what's going on    Is it me?    Is it you?    Is it something I forgot to do?    Tell me so that I understand        I just need some time    Gather all my thoughts    To make up for the love I just lost    You've been so good to me, given me everything    Take what you want cause it doesn't belong to me        I woke up this morning with the hurting that I would never ever wish upon    Even my worst enemy    Who is she, what the hell do you people want?    Is it me?    Is it you?    Is it something I forgot to do?    Tell me so that I understand        I just need some time    Gather all my thoughts    To make up for the love I just lost    You've been so good to me given me everything    Take what you want cause it doesn't belong to me anyway        I just need some time    Gather all my thoughts    To make up for the love I just lost    You've been so good to me given me everything    Take what you want cause it doesn't belong to me    ",2024-03-13,0.4792899408,0.7910610465,64,83,5,0,20,6,0,0,0,0,0,0,0
Maroon 5,That's Not Enough,"She was a bad thing coming,    But I did not know.    And everytime I came over she told me I had to go.    I said ""Hey, what's going on? I really want to know.""    She said ""I cannot tell you now, but I'll call you tomorrow.""    That's not enough.    I want more.    I want it all.    I want to bang on your front door.    Turn off the lights    And shut out the world.    Cause at the end of the day,    Aren't we all just boys and girls?    Yeah    She's snake me with sophisication,    So much class.    She drinks a Santa margarita,    Would you like a glass?    I don't know how to say no    And after three or four,    I was on the floor,    Singing my song,    La la la    No no.    That's not enough.    I want more.    I want it all.    I want to bang on your front door.    Turn off the lights    And shut out the world.    Cause at the end of the day,    Aren't we all just boys and girls?    Yeah...    La la la.    No no.    That's not enough.    I want more.    I want it all.    I want to bang on your front door.    Turn off the lights    And shut out the world.    Cause at the end of the day,    Aren't we all just boys and girls?    Aren't we all just boys and girls?    Aren't we all just boys and girls? (all just boys and girls)    Oh yeah. Oh    Aren't we all just boys and girls?    Aren't we all just boys and girls?    Yeah... Oh.    ",2024-03-13,0.4201183432,0.8083212209,65,66,23,0,10,3,0,0,0,0,0,1,1
Maroon 5,The Great Getaway,As we kicked around downtown waiting for the sun to rise    we watched the clouds    take the shape of a chevrolet    and the way that I'm feeling is the color of my lover's eyes    she caught me lookin' the other way    thinkin' finally of our better days        As she climbs her way    up to the top of me    we look down on everyone    and we proclaim that we    don't know how long we'll be    as we kiss the world goodbye    kiss the world goodbye    and we'll be gone    into the sky and out of our minds    watch the faces and buildings and cars getting smaller with time    wish us luck        Trippin' on a flat tire    dial up the triple A    time is running out for our escape    so much for that chevrolet    eyes shut tight as we venture to another place    as we listen to the music play    I can't remember what I had to say        As she climbs her way    up to the top of me    we look down on everyone    and we proclaim that we    don't know how long we'll be    as we kiss the world goodbye    kiss the world goodbye    and we'll be gone    into the sky and out of our minds    watch the faces and buildings and cars getting smaller with time    wish us luck        As she climbs her way    up to the top of me    we look down on everyone    and we proclaim that we    don't know how long we'll be    as we kiss the world goodbye    kiss the world goodbye    kiss the world goodbye    0and we'll be gone    into the sky and out of our minds    watch the faces and buildings and cars getting smaller with time    wish us luck    ,2024-03-13,0.4201183432,0.8083212209,65,66,23,0,10,3,0,0,0,0,0,1,1
Maroon 5,Through With You,"Can you see me    Floating above your head    As you lay in bed    Thinking about everything    That you did not do    Cause saying I love you    Has nothing to do with meaning it        And I don't trust you    Cause every time you're here    Your intentions are unclear    I spend every hour waiting for a phone call    That I know will never come    I used to think you were the one    Now I'm sick of thinking anything at all        [Chorus]    You ain't ever coming back to me    That's not how things were supposed to be    You take my hand just to give it back    No other lover has ever done that        Do you remember    The way we used to melt    Do you remember how it felt    When I touched you    Cause I remember very well        And how long has it been    Since someone you let in    Has given when I gave to you        And at night when you sleep    Do you dream I would be there    Just for a minute or two    Do you        [Chorus]        Heartache, heartache I just have so much    A simple love with a complex touch    There is nothing you can say or do    I called to let you know I'm through with you    ",2002-06-25,0.6804733728,0.8112281977,69,80,7,0,8,4,1,0,0,1,0,0,0
Maroon 5,"To Her, With Love",See my dear I'm thinking of you    My how she has grown    Her building blocks have all gone home    And being there is always where    I'll be    You'll see        Take your doll    House dreams and make them real    I've seen the sun    I'll guide your    Inspirations along    And don't let them stop you from being someone's friend    Don't bend        I hope you    Always keep your hand this close to mine    And I hope you    Never hesitate to wonder why    Wonder why    Wonder why    If you need a shoulder mine is here    And I love you    And no one can tell you what to do    And roses and diamonds could never take    The place    Of your face    I hope you    Never hesitate to wonder why    Wonder why    Wonder why    ,2024-03-13,0.3550295858,0.746002907,65,62,50,0,38,6,0,0,0,0,0,0,0
Maroon 5,Until You're Over Me,"This relationship is over,    Though my stomach still hurts.    And now I'm gonna live alone,    Why is the pain much worse?    You're so much better without makeup,    Why would you hide your face?    Don't want to spend the night and wake up,    Realize I've made a big mistake.        [Chorus]    I can not refuse your eyes,    Please don't look at me tonight.    My heart beats fast I know you're there,    And I pretend like I don't care.    It hurts so bad to know the truth,    But I am still in love with you.        I never meant to keep you waiting,    And now your food is getting cold,    I keep denying I'm in love with you,    My routine is getting old.    And now you stand in front of the table,    And say you never look back.    Your super stupid when you're angry,    You only wake up sad.        [Chorus]        It hurts too much to know the truth,    But I am still in love with you.        No more kisses on your lips, tender touch oh please,    I'd rather die on my two feet than live down on my knees.    And you're the girl to get me over what we start to be    And I just cant get over you, and until you're over me.        I can not refuse your eyes,    Please don't look at me tonight.    My heart beats fast I know you're there,    And I pretend like I don't care.        [Chorus]        It hurts too much to know the truth,    But I am still in love with you.    ",,0.6449704142,0.8588299419,81,81,3,0,7,6,0,0,0,0,0,0,0
Maroon 5,We'll Be Alright,"We are young, we run free    Stay up late, we don't sleep    Got our friends, got the night    We'll be alright        Tonight you won't be by your self-self    Just leave your problems on the shelf-shelf    You won't wanna be nowhere else-else    So let's go, so let's go (we got the club like)        (Hoo-oo-oo-oo-oo-oo) and all the girls sayin'    (Hoo-oo-oo-oo-oo-oo) the whole world sayin'    (Hoo-oo-oo-oo-oo-oo) yeah, yeah, come on let's    Get drunk, toast it up, we don't give a fuck        We are young, we run free    Stay up late, we don't sleep    Got our friends, got the night    We'll be alright        Throw our hands in the air    Pretty girls everywhere    Got our friends, got the night    We'll be alright        (Hoo-oo-oo-oo-oo-oo) alright, alright, alright    (Hoo-oo-oo-oo-oo-oo) ah, ah, ah, ah    (Hoo-oo-oo-oo-oo-oo) alright, alright, alright    (Hoo-oo-oo-oo-oo-oo) ah, ah, ah, ah        We walk the streets like we don't care-care    Our middle fingers in the air-air    So come and join us if you dare-dare    Yeah let's go, yeah let's go (we got the club like)        (Hoo-oo-oo-oo-oo-oo) and all the girls sayin'        (Hoo-oo-oo-oo-oo-oo) the whole world sayin'    (Hoo-oo-oo-oo-oo-oo) yeah, yeah, come on let's    Get drunk, toast it up, we don't give a fuck        We are young, we run free    Stay up late, we don't sleep    Got our friends, got the night    We'll be alright        Throw our hands in the air    Pretty girls everywhere    Got our friends, got the night    We'll be alright        It feels like, ahh-ah-ah-ah-ah    (It feels good, don't it?) ahh-ah-ah-ah-ah    (Yo, yo, yeah, d-don't it?) yeah, yeah, yeah, yeah, yeah    (Yeah) We'll be alright (ahh!)        It feels like, ahh-ah-ah-ah-ah    (It feels good, don't it?) ahh-ah-ah-ah-ah    (Yo, yo, yeah, d-don't it?) yeah, yeah, yeah, yeah, yeah    (Yeah) We'll be alright (uh-huh, ha-ha)        We are young, we run free    Stay up late, we don't sleep    Got our friends, got the night    We'll be alright        Throw our hands in the air    (Ahh-ah-ah-ah-ah)    Pretty girls everywhere    (Ahh-ah-ah-ah-ah)    Got our friends, got the night    (Yeah, yeah, yeah, yeah, yeah)    We'll be alright    ",2024-03-13,0.3964497041,0.7400072674,62,50,50,0,70,3,0,0,0,0,0,0,0
Maroon 5,Whiskey,"[Chorus: Adam Levine] Leaves are fallin', it's September The night came in, it made her shiver I told her she could have my jacket Wrapped it tight around her shoulders And I was so young 'til she kissed me Like a whiskey, like a whiskey [Verse 1: Adam Levine] I never knew that love was blind 'Til I was hers, but she was never mine Yeah, I was reckless But I let it burn, I let it burn, yeah The feelin', it was bittersweet Realizin' I was in too deep She was a lesson I had to learn, I had to learn, yeah [Pre-Chorus: Adam Levine] I used to try to forget her But now I smile when I remember Ooh [Chorus: Adam Levine] Leaves are fallin' in September The night came in, it made her shiver I told her she could have my jacket Wrapped it tight around her shoulders And I was so young 'til she kissed me Like a whiskey, like a whiskey Ooh, like a whiskey, ooh [Verse 2: Adam Levine] Would've left this world behind Just to wake up by your side Every mornin', I would've sold my soul for a lil' more time Would've waited a thousand nights If she never said goodbye I admit that I Would've sold my soul for a little more time Ooh [Pre-Chorus: Adam Levine] I used to try to forget her But now I smile when I remember [Chorus: Adam Levine] Leaves are fallin', it's September The night came in, it made her shiver I told her she could have my jacket Wrapped it tight around her shoulders And I was so young 'til she kissed me Like a whiskey, like a whiskey [Verse 3: A$AP Rocky] I ain't like the other Cognacs Or type of cat that'd never call back Or lose contact when you runnin' out of rum and you make a run (Feelin' light and dizzy, might be tipsy) All of that tequila's a killer, little vodka Break her off somethin' proper Pop a cork and play spin the bottle (Every time you kiss me, like some whiskey) Punch drunk love, it's a fine line Dom Pérignon, she the fine wine Someone call 911, I'm runnin' out of time She done got off with my heart [Chorus: Adam Levine & (A$AP Rocky)] Leaves are fallin', it's September (oh) The night came in, it made her shiver I told her she could have my jacket Wrapped it tight around her shoulders And I was so young (so young) 'Til she kissed me (yeah) Like a whiskey (yeah) And I was so young (so young) 'Til she kissed me Like a whiskey, like a whiskey",2018-06-15,0.4319526627,0.7590843023,60,40,74,0,10,6,0,1,0,0,0,0,0
Maroon 5,What Lovers Do A-Trak Remix,"[Intro] Now, here he is, ladies and gentlemen [Verse 1: Adam Levine] Say say say, hey hey now, baby Oh mama, don't play now, baby Say say say, hey hey now, baby Said let's get one thing straight now, baby [Pre-Chorus: Adam Levine] Tell me, tell me if you love me or not, love me or not, love me or not? I'll bet the house on you, am I lucky or not, lucky or not, lucky or not? You gotta tell me if you love me or not, love me or not, love me or not? Been wishin' for you, am I lucky or not, lucky or not, lucky or not? [Chorus: Adam Levine] Ooh ooh ooh ooh ooh Been wishin' for you, ooh ooh Tryna do what lovers do, ooh Ooh ooh ooh ooh ooh Been wishin' for you, ooh ooh Tryna do what lovers do, ooh [Post-Chorus: Adam Levine & SZA] Oh yeah, oh no Oh yeah, oh no What lovers do Oh yeah, oh no Yeah, yeah Oh yeah, oh no What lovers do [Verse 2: SZA] Say say say, hey hey now, baby You gonna make me hit you with that lay down, baby Oh, say say say, hey hey now, baby You know what I need, out the gate now, baby [Pre-Chorus: Adam Levine] Tell me, tell me if you love me or not, love me or not, love me or not? I'll bet the house on you, am I lucky or not, lucky or not, lucky or not? You gotta tell me if you love me or not, love me or not, love me or not? Been wishin' for you am I lucky or not, lucky or not, lucky or not? [Chorus: Adam Levine & SZA] Ooh ooh ooh ooh ooh Been wishin' for you, ooh ooh Tryna do what lovers do, ooh Ooh ooh ooh ooh ooh Been wishin' for you, ooh ooh Tryna do what lovers do, ooh [Post-Chorus: Adam Levine & SZA] Oh yeah, oh no, oh yeah, oh no Oh yeah, oh no, oh yeah, oh no Oh yeah, oh no, tryna do Oh no, tryna do what lovers do Oh yeah, tryna do, oh no, tryna do Tryna do what lovers do Ooooh, oooh Ooooh, oooh Ooooh, oooh Ooooh, oooh Ooooh, oooh Ooooh, oooh Ooooh, oooh Ooooh, oooh Ooooh, oooh [Outro: Adam Levine & SZA] Ooh ooh ooh ooh ooh Been wishin' for you, ooh ooh Tryna do what lovers do, ooh Ooh ooh ooh ooh ooh Been wishin' for you, ooh ooh Tryna do what lovers do, ooh",,0.4674556213,0.7974200581,76,72,24,0,10,7,0,0,0,0,0,0,0
Maroon 5,Button,"[Chorus: Adam Levine] Rain down like fire Come push the button and turn me on Give me good love, switch the siren on Come push the button and turn me on Trip, trip this wire Come push the button and turn me on Give me good love, switch the siren on Come push the button and turn me on [Verse 1: Adam Levine] I got the stars at my feet You're a one-way letter I know I'm fallin' too deep No, it doesn't even matter when I Wake up in a cold sweat, in a cold sweat Put your hands on my body I wanna get right in the green light, in the green light Come say that you want me now [Chorus: Adam Levine] Rain down like fire Come push the button and turn me on Give me good love, switch the siren on Come push the button and turn me on Trip, trip this wire Come push the button and turn me on Give me good love, switch the siren on Come push the button and turn me on [Verse 2: Adam Levine] You wanna love, wanna leave And my heart gets shattered The way you lookin' at me No, it doesn't even matter when I Wake up in a cold sweat, in a cold sweat Put your hands on my body I wanna get right in the green light, in the green light Come say that you want me now [Chorus: Adam Levine & Anuel AA] Rain down like fire (Fire) Come push the button and turn me on (Turn me on) Give me good love, switch the siren on (Siren on) Come push the button and turn me on Trip, trip this wire (Wire) Come push the button and turn me on (Turn me on) Give me good love, switch the siren on (Uah) Come push the button and turn me on (Uah; Anuel) [Verse 3: Anuel AA] Como el oro, te derrites si me ve' (Si me ve') Y tus ojo' 'tán brillando, VVS (VVS) To'a la' cancione' de Romeo te dediqué Tú ere' mi religión, por ti to'a la noche oré, eh, eh Con mil mujere' yo 'toy bien, pero contigo mejor (Yeah, yeah) Que soy un diablo e' un rumor (Yeah, yeah) Viven con miedo a enamorarse Pero en la vida pa' ganar hay que arriesgarse (Brr) Y mami, yo vivo enredándome (-dome) Desde hace mese' confundiéndome (-dome) Decía' que te perdía y era' mía, qué ironía Porque tiene' miedo de vivir sin mí (Oah) Pero tiene' miedo a sufrir (Oah) Baby, no me deje' morir (Oah) Bebé, vente conmigo a vivir (Oah) [Chorus: Adam Levine] Rain down like fire (Fire) Come push the button and turn me on (Uah, uah) Give me good love, switch the siren on (Siren on) Come push the button and turn me on (Uah, uah) Trip, trip this wire (Baby) Come push the button and turn me on (Baby) Give me good love, switch the siren on (Bebé) Come push the button and turn me on [Outro: Anuel AA & Adam Levine] Oh-oh-oh-oh-oh Tainy, Tainy Anuel Come push the button and turn me on",2021-06-11,0.4142011834,0.7939680233,72,66,13,0,40,7,0,0,0,0,0,1,0
Maroon 5,One Light,"[Chorus: Adam Levine] One light, one light, one light It's a damn dark world But there's one light, one light, one light Long as I'm with you, then it's alright It used to feel like life was an endless midnight But now I got one light [Verse 1: Adam Levine] Here's to the brokenhearted, yeah Don't even get me started, yeah Ain't nobody want to live in this world today (Ayy-ayy-ayy-ayy) Gotta make it through and do what ever it take [Pre-Chorus: Adam Levine] What do I tell my daughters? How do they get through all this? Ooh How do I help my brother? How do I save my mama? Ooh Yeah, when thе world go crazy Baby, you always save me And I don't care what you gon' say [Chorus: Adam Levine] 'Causе I got one light, one light, one light It's a damn dark world But there's one light, one light, one light Long as I'm with you, then it's alright It used to feel like life was an endless midnight But now I got one light [Verse 2: Adam Levine] Baby, we need to be honest, yeah This is a place that we wanted, yeah Ain't nobody want to live in this world today (Ayy-ayy-ayy-ayy) Gotta make it through and do what ever it take (Yeah) [Pre-Chorus: Adam Levine] What do I tell my daughters? How do they get through all this? Ooh (Ayy) How do I help my brother? How do I save my mama? Ooh (Ooh) Yeah, when the world go crazy (Oh) Baby, you always save me And I don't care what you gon' say (Don't care) [Chorus: Adam Levine] 'Cause I got one light, one light, one light It's a damn dark world But there's one light, one light, one light Long as I'm with you, then it's alright (Yeah, then it's alright) It used to feel like life was an endless midnight But now I got one light [Verse 3: Bantu] Ooh-wee (Ooh-wee) I remember back in the day, I was down, you were there for me Ooh-wee (Ooh-wee) I was in the dark, you were shining a light for me Back in the summer (Yeah), when we were younger (Yeah) Girl, what's your number? Oh, yeah You know I want you (Woah), bamba to bamba (Oh) I freaking love her, oh, yeah Crazy, world's going crazy But I know I got my baby Don't need anyone else (Don't need no, oh, yeah-yeah) Hold me, love when you hold me Girl, you know you're my only Don't need anyone else, oh, yeah-yeah [Chorus: Adam Levine, Bantu] One light, one light, one light (One light, yeah) It's a damn dark world (Oh yeah, yeah, yeah) But there's one light, one light, one light Long as I'm with you, then it's alright (Oh) It used to feel like life was an endless midnight But now I got one light (One light) One light (Yeah), one light, one light (Oh yeah, yeah, yeah) It's a damn dark world But there's one light, one light, one light (One light, one light, one light) Long as I'm with you, then it's alright (One light) It used to feel like life was an endless midnight (Ooh) But now I got one light [Outro: Adam Levine] One light",2021-06-11,0.4437869822,0.8041424419,81,64,11,0,8,7,0,0,0,0,0,1,0
